event_id,user_id,feature_id,event_timestamp,session_id,event_type
e8f5c193-74e0-441a-a013-435d2f181eae,U1156,F1,2024-04-22 10:51:00,S692,click
60836a71-6610-4665-89b0-1aaded62f574,U1156,F4,2024-01-18 21:49:00,S304,view
643611db-ac67-4de5-a3b5-a88fdd95a38a,U1156,F4,2024-02-02 04:26:00,S667,use
4b7a532f-ec94-4bf8-a608-6c86c4c1ff63,U1156,F5,2024-01-26 09:19:00,S187,view
bb32e18f-c0c0-4495-8935-113d5396825b,U1156,F4,2024-02-08 18:59:00,S743,use
68920107-8903-477b-ad79-440e7db3e5fb,U1156,F1,2024-02-29 17:11:00,S484,view
832f6b47-4b05-40b3-afe4-520255ec70bf,U1156,F5,2024-04-10 13:06:00,S241,complete
9d803203-bf13-4e46-a1dc-b5731f2e4d47,U1156,F4,2024-03-08 14:44:00,S420,view
cd8db64f-7dc7-4572-83b0-74219b6e082a,U1157,F1,2024-04-29 21:45:00,S466,view
bd3cabd0-a802-4c8a-a215-5b630070ec3d,U1157,F2,2024-02-29 11:27:00,S577,use
17fee53e-5482-4404-b71d-3c101c611039,U1157,F4,2024-02-23 13:29:00,S128,use
a43494f9-f68d-4341-81e7-81a1f0ce5082,U1157,F5,2024-04-26 17:01:00,S885,view
fd470d38-c80e-4a34-a168-4c4c2f62d236,U1157,F3,2024-02-23 02:48:00,S243,complete
7dffca89-d909-4865-81ad-62f86e76a70d,U1157,F4,2024-03-19 09:50:00,S348,use
ef87e1f0-2c06-453c-9e24-5f078bd03e9e,U1157,F5,2024-03-15 16:23:00,S230,view
00989680-f00a-4c21-b589-ea282a1ff5fd,U1157,F2,2024-03-20 17:57:00,S679,complete
5ac83e0a-4ce5-4c04-ad94-4ba7a815cee1,U1157,F5,2024-04-22 09:03:00,S873,use
ce79ee73-bb3e-4cc7-b4b2-e6cc8e6470f9,U1157,F2,2024-04-18 12:08:00,S512,complete
fff755ab-a079-4e35-8c8a-fb6947132d4d,U1157,F2,2024-03-26 00:29:00,S926,click
3a77ae12-bf68-48a1-b906-6e0eeabda7c6,U1157,F5,2024-04-07 16:29:00,S959,use
68713735-fac3-468b-9c82-342b5af8b7ff,U1157,F3,2024-01-07 02:03:00,S376,click
329b0fc2-e198-4d4d-8dec-bec98a1e8038,U1157,F5,2024-04-16 20:06:00,S441,use
18cac717-7f09-4e2a-8c28-f184037e933e,U1157,F3,2024-03-17 03:52:00,S397,use
d33f1668-1379-4fd4-a2b8-d469bcb4617d,U1157,F1,2024-03-13 15:44:00,S439,complete
25847eba-c521-416b-af1c-f0a03154a717,U1157,F4,2024-04-20 01:07:00,S858,use
c250c849-cd03-4471-9505-be0f5f6e7a61,U1157,F2,2024-03-15 21:32:00,S857,complete
83209b9d-cbec-4d12-bf05-54710c9d502f,U1157,F1,2024-04-01 01:44:00,S309,click
65c07adf-721a-4728-8c04-32beea26967a,U1157,F2,2024-03-07 04:35:00,S858,complete
8e4cab77-6d3b-4ce1-9127-be01cb6d6e0f,U1157,F2,2024-03-04 04:14:00,S791,use
289ffced-20d7-47b9-a5b4-3af8ee34fe37,U1157,F3,2024-03-22 04:19:00,S743,complete
ab67ed24-afc7-420a-815c-f51b519311d7,U1157,F5,2024-02-09 23:59:00,S106,complete
fbacff79-2cf2-4bed-a629-2b6184e24535,U1157,F4,2024-04-13 15:39:00,S804,complete
22123ced-e9f8-47e6-b05e-ab6af1c7762d,U1157,F3,2024-01-26 03:04:00,S100,use
2132b950-d8b6-4e11-8bb5-0b63dc3f411a,U1157,F3,2024-01-20 19:56:00,S223,click
423ea569-ca8b-453b-ab75-c13f650776b0,U1158,F3,2024-01-13 07:13:00,S206,use
8d566850-5285-42ef-a045-ae775336d01a,U1158,F5,2024-03-01 00:53:00,S617,complete
9507a288-c1a3-49c0-93fe-09b1b0c945c6,U1158,F4,2024-02-26 12:03:00,S224,use
348db59f-13a9-45fc-8fcc-8cd89adc5323,U1158,F4,2024-02-08 12:30:00,S288,view
f88a420c-2397-440c-a8ac-5217732857aa,U1158,F2,2024-04-14 07:53:00,S968,click
5d59ebc9-e476-4300-bb58-20c9a77d10ab,U1158,F1,2024-03-10 08:52:00,S727,use
c4ff61a9-6dba-4049-8628-66de5ea05e88,U1158,F1,2024-03-28 14:54:00,S773,click
b5104fca-2ecb-48b5-ba55-531cf8ebec22,U1158,F2,2024-03-19 03:27:00,S249,complete
2fa8263a-23e9-44aa-859e-417aff730760,U1158,F1,2024-03-22 00:11:00,S245,complete
429681d8-0802-4b30-b17b-144a0d423330,U1158,F5,2024-04-14 23:42:00,S346,complete
83ac9505-4098-4bb2-8646-04a7efb26775,U1158,F4,2024-01-22 16:47:00,S816,view
3edf7e15-65ae-472c-ab5d-f70c83f56108,U1158,F2,2024-03-10 06:30:00,S591,click
cfd6349f-21b3-4996-a118-9a178ca6c72d,U1158,F3,2024-02-07 09:42:00,S202,use
205d69c8-a9cc-44fa-bd04-4f3f197089cf,U1158,F3,2024-03-16 15:23:00,S783,click
5af8f2ad-ba29-44eb-820e-d89c860193f6,U1158,F1,2024-02-05 12:24:00,S814,complete
f4c41324-61e6-4654-8aec-edba424e6bfa,U1158,F3,2024-04-12 03:29:00,S526,click
0797e9fc-c9ed-4eb2-87b1-367bbcfe406e,U1158,F2,2024-04-14 13:09:00,S128,complete
0bec969c-15b6-4ab8-a4e6-314a618cf78a,U1158,F3,2024-02-06 14:07:00,S677,view
3226fc73-ac7a-47fc-b1a7-d265da056815,U1158,F5,2024-02-19 00:37:00,S410,click
c46e4c04-3c39-4ee3-a2aa-850796c86bad,U1158,F4,2024-01-05 20:41:00,S772,complete
98b25f26-ba6b-4289-9796-e91661d91f8b,U1158,F1,2024-03-20 14:02:00,S463,view
3bb7a0a4-af59-4a42-a93d-6dae22994dd2,U1158,F1,2024-01-18 14:56:00,S840,complete
3c19e6e7-a988-47d8-9c91-98fbfe7fc2df,U1158,F1,2024-02-28 08:00:00,S262,complete
2e29c30b-d0b1-427a-aad8-f34776d9de68,U1158,F5,2024-02-15 16:54:00,S981,view
eb85c151-e1d5-44d2-8d13-60fff2cdb2a0,U1158,F2,2024-03-05 06:22:00,S823,click
ce9e5b30-07e4-4739-9314-b83f8621b39b,U1158,F1,2024-03-08 12:32:00,S164,use
13d8c766-9aac-495a-8e63-255526d46557,U1159,F4,2024-03-24 04:22:00,S771,use
1b7ef6fe-c752-4af6-afd4-3e651a597356,U1159,F2,2024-04-02 18:21:00,S570,view
82c5c362-7a78-49a2-ba13-9dd7303b40ac,U1159,F2,2024-04-01 04:17:00,S903,view
b62be647-ad78-41cb-91ec-aee76d691458,U1159,F5,2024-04-07 21:19:00,S503,click
e8e7ab1d-c9bd-497a-9efa-e9d6fdb3885d,U1159,F5,2024-01-09 20:30:00,S485,complete
1c3a5e15-aa85-4e0d-a7ce-01c281e58f01,U1159,F1,2024-03-01 19:42:00,S284,complete
c04591d1-959e-4b78-a0ed-fae5eb3b5377,U1159,F1,2024-03-14 22:59:00,S619,view
918e9033-dc2e-46f2-bc85-e7284395e4b7,U1159,F4,2024-04-09 21:33:00,S365,click
015cd4a7-dbee-41a3-95ce-b27ad7f45c3e,U1159,F1,2024-01-17 22:20:00,S702,complete
33c7be5c-9e26-4736-9c17-7125d0f0d0b1,U1159,F1,2024-03-15 11:37:00,S732,use
ff39c936-7d06-45f3-bd68-5293aaf810b5,U1159,F3,2024-04-16 12:04:00,S146,click
7ff00e76-97c5-46f6-aaed-1d75f9d6cd07,U1159,F1,2024-01-04 23:10:00,S337,use
a9d04643-8871-46f8-ac7f-9a6007f6f344,U1159,F1,2024-01-13 21:06:00,S611,complete
486b9691-d2e2-4e81-9a6b-d1eaa2affba5,U1159,F1,2024-04-29 21:30:00,S431,complete
a7769def-3e86-47ad-81d3-90ed778aef7e,U1159,F5,2024-04-07 07:49:00,S927,view
3c5bad0f-e370-4054-a574-54e4628db68d,U1160,F1,2024-04-03 07:06:00,S278,click
3d4c3421-78de-479c-bd5c-e374a27b5985,U1160,F2,2024-04-03 12:48:00,S530,use
1a945f21-4bed-4048-b086-5e6aa07f2609,U1160,F4,2024-04-28 02:03:00,S726,complete
f8017a6f-7b15-47ac-86e0-c082191866c6,U1160,F5,2024-02-02 03:02:00,S967,complete
090ff00b-e22a-4ab4-9329-73cd63516c0d,U1160,F4,2024-04-05 02:28:00,S881,view
80bb81fc-d34f-4ef4-a75c-d8936734cd48,U1160,F4,2024-02-17 19:40:00,S960,use
eea228f0-3429-4c9d-b599-d6ad92c1afab,U1160,F4,2024-01-04 05:20:00,S210,view
ef6a6ec5-1548-41d1-bcc1-f953373c87eb,U1160,F4,2024-03-30 14:24:00,S236,click
624e2b7b-0d5d-40b6-895b-447a0e2594a7,U1160,F2,2024-03-22 18:35:00,S304,view
59d33838-c383-4d9c-9e9c-a6efb5217117,U1160,F5,2024-01-26 08:31:00,S548,complete
7a9f51c9-05f3-4200-bfc8-06f34b88fd5b,U1160,F3,2024-03-27 09:14:00,S306,use
2cd0ec72-306c-4739-bc5a-d2a770f90b3e,U1160,F2,2024-04-04 05:27:00,S933,use
75c0cb8b-656b-48a5-b5f6-1a23f53753b8,U1160,F1,2024-03-08 06:05:00,S696,complete
d5680ae6-7b25-4064-a607-adfe33f05c1c,U1160,F5,2024-01-04 20:42:00,S198,click
b10b1beb-18fb-4e7d-a2d4-19bbe4b56a78,U1160,F4,2024-01-27 01:51:00,S243,use
59743fcf-9ee9-4bd5-8012-29b8cf8f03cc,U1160,F2,2024-04-24 00:23:00,S892,use
9abdd447-decc-4f8f-b624-487252346601,U1160,F1,2024-02-22 18:34:00,S985,view
768df7ae-2427-4ca2-8e45-ca2718cef711,U1160,F5,2024-01-10 10:11:00,S798,click
3dfeb668-940a-41a1-9ed5-5f142e65a6b4,U1160,F4,2024-04-03 23:41:00,S640,view
782ff257-e760-4d35-ba73-eb64dabff6ec,U1160,F2,2024-03-04 06:53:00,S312,use
70989a17-8e6d-4a50-a26f-c30c633d2857,U1160,F1,2024-03-14 15:32:00,S460,view
87c34856-c871-4f64-90cd-ada1b6219ab3,U1160,F4,2024-02-15 19:57:00,S672,use
8f464800-2805-4ece-a7ab-1d64383e4d88,U1160,F4,2024-04-19 04:51:00,S168,complete
87bb9dce-f935-4b2f-a9ac-a4ee6cc74058,U1160,F2,2024-02-26 13:40:00,S485,click
39df08eb-b879-458a-af19-6b7372629afc,U1160,F2,2024-04-21 02:36:00,S180,complete
7f8ed632-7a3d-478e-8641-45243d17cf8b,U1160,F4,2024-01-17 16:19:00,S203,click
218f2482-35c6-4578-bd76-f8d981e78c70,U1160,F4,2024-01-16 15:14:00,S152,use
7a632412-c60c-479c-a38a-08146e72fb57,U1160,F1,2024-03-17 17:21:00,S123,use
6fd502f6-2d7f-4ce5-92bc-ee25c6a87102,U1160,F4,2024-01-29 09:59:00,S948,use
56f89685-4f09-449d-a72b-000ee55689f9,U1160,F5,2024-02-02 12:45:00,S466,view
471e7bf0-24ff-4332-8446-aaa1b7ac257e,U1160,F3,2024-01-09 05:18:00,S176,use
22022438-378b-4d18-97c9-35e6a2c8253d,U1160,F5,2024-03-09 18:15:00,S973,use
129c9419-cb09-40f9-86ce-baa19fefee5d,U1160,F3,2024-03-07 19:32:00,S419,complete
a600e0ee-5033-41be-afcb-cd3b6bc54105,U1160,F2,2024-02-21 19:03:00,S659,complete
989cd43b-75c6-4e5c-baa7-3e27f11a60e6,U1160,F2,2024-03-30 03:37:00,S582,complete
84c1996b-c3dd-472a-8518-bfbb9754c2b6,U1160,F3,2024-04-29 08:41:00,S130,click
e001d5c0-798d-4908-a60d-e84f3c3d2cb5,U1160,F2,2024-01-05 10:26:00,S367,complete
d90242d4-37b9-4cbf-9d6b-f97fe0af4ab4,U1160,F5,2024-01-26 10:56:00,S883,click
f8e76502-c752-4375-8ca0-0ee47025789e,U1160,F1,2024-01-08 04:13:00,S660,view
edddb45b-95ac-4058-996a-36c38ce57341,U1161,F5,2024-04-03 10:59:00,S875,view
4102a6c9-265f-4b27-8719-cdc8d6016ef6,U1161,F2,2024-03-25 01:15:00,S605,view
b8d7b16a-91a6-4141-b76a-554bf8d5362c,U1161,F5,2024-01-10 18:57:00,S724,complete
1cb86446-fc3f-4aca-bf01-5ee586dc21f1,U1161,F1,2024-03-30 01:22:00,S172,click
8c048cf5-922e-426b-ada4-ff223e922073,U1161,F5,2024-02-23 19:47:00,S727,complete
8176a513-bef6-4375-b4f3-8a93c606c7b6,U1161,F3,2024-04-28 02:56:00,S664,view
db152294-cf51-46ed-a8ca-feccae389650,U1161,F3,2024-03-02 04:17:00,S840,click
bf07c928-552d-4d1f-b627-3eef12046250,U1161,F4,2024-01-06 03:02:00,S608,view
3b339fb5-40ec-44d3-b4d8-bdea494894b8,U1161,F4,2024-03-05 07:41:00,S458,complete
224b01ea-ee40-4dfe-a8a4-1c83e8cb4629,U1161,F2,2024-02-25 15:19:00,S900,complete
9c60ae36-edb5-4866-8400-eb1605eb36be,U1161,F5,2024-04-18 07:01:00,S156,click
52d21583-a954-4d1d-af99-5ed1b382b277,U1161,F4,2024-01-04 06:34:00,S722,use
934a3e76-ea02-4b01-989c-4133291fca2f,U1161,F2,2024-04-20 12:43:00,S800,view
48cab330-b047-4a4b-a199-fdd6dde25634,U1161,F5,2024-04-04 00:35:00,S593,click
58833858-3c4e-4ff6-b738-ed7f3e197d66,U1161,F4,2024-01-07 12:49:00,S486,click
6b59b1b1-ea65-48b7-aeec-daeac5eaf8d2,U1161,F1,2024-03-30 04:27:00,S818,click
2865ea4f-e721-4048-8ee9-6ea6a24d8a12,U1161,F1,2024-02-24 17:08:00,S218,complete
5778afc3-1b4c-4beb-86a9-79ea96492857,U1161,F1,2024-02-26 03:57:00,S730,click
eafaf5c4-53ef-4aae-8686-f4e9650938f7,U1161,F3,2024-04-25 11:22:00,S298,use
06cada3a-4e20-4a92-aa7e-5723845da87b,U1161,F4,2024-02-13 13:58:00,S159,complete
ce2169ea-24c2-4d04-9077-4626494efdee,U1161,F1,2024-01-31 07:05:00,S702,use
548ee6ae-587c-46d1-bb95-1658b2f268ba,U1161,F1,2024-01-02 07:26:00,S865,complete
420562b6-6678-4667-8355-c847c091a69b,U1161,F4,2024-04-06 17:36:00,S146,view
38fb31b4-9870-4748-bc1a-51b48f12bd08,U1161,F5,2024-04-12 00:55:00,S837,click
fc86de24-2930-4ddf-bc0e-d07021d4e3ec,U1161,F1,2024-02-01 01:04:00,S158,use
895c1d18-c351-4fcb-97aa-1feab6a1db74,U1161,F4,2024-01-17 14:11:00,S389,complete
4e210eb5-d4be-47c9-af76-76714b4906e4,U1161,F5,2024-01-06 10:22:00,S716,use
2e198389-f0e3-432f-ab95-6e1a1da09623,U1161,F1,2024-03-24 07:18:00,S232,use
d15bbe4c-3fae-452a-b6bf-dd55db74313f,U1161,F1,2024-03-18 12:30:00,S773,view
9e06ea67-862d-4767-97c4-71f0a0708c5b,U1161,F5,2024-01-16 21:04:00,S178,view
61081c2c-cf47-4aaf-ac84-45728d32832d,U1161,F2,2024-02-02 17:13:00,S606,click
6fc0804b-119d-4a4c-bbd3-dc35cf71c0dc,U1161,F1,2024-03-31 23:52:00,S465,click
5bee7446-68ae-4e5f-bff8-9154ee3da418,U1161,F3,2024-04-24 07:28:00,S830,complete
43870826-5248-48f1-9321-b6cfb87337c6,U1161,F2,2024-02-08 11:49:00,S664,click
844f64ef-9185-4ffd-a35d-9e4c1f0440b5,U1161,F5,2024-02-07 20:15:00,S639,complete
b5a0d930-06c7-4eb8-8652-fcd3efad369d,U1161,F1,2024-04-24 08:20:00,S814,use
2cfb75c3-2c26-4fc6-bca1-e29e3418dd9d,U1162,F4,2024-03-05 03:03:00,S454,complete
9963cdfc-4991-4f36-9f38-2149f4b27c48,U1162,F1,2024-04-25 13:45:00,S736,click
c97efcea-5b7e-467d-9721-e1803a26bcb5,U1162,F2,2024-03-03 08:05:00,S308,complete
b4be3e54-58b7-45df-8d88-0806d227bc3d,U1162,F3,2024-04-26 04:53:00,S633,click
18524e23-415e-451e-adc5-0ee360d39b3e,U1162,F3,2024-01-30 09:47:00,S666,view
49a394a1-803d-4162-82b3-cb67803ea943,U1162,F2,2024-01-27 03:23:00,S842,click
b12ae214-74a7-43e4-a969-0a4e81c3e19f,U1162,F2,2024-04-14 04:02:00,S340,click
d193ba1e-086b-430e-b6e6-0bf0226292d1,U1162,F2,2024-03-30 14:41:00,S882,complete
7c5b95b5-b9fe-430d-9214-81fc0d7eee70,U1162,F4,2024-02-28 03:01:00,S610,click
3a2acb78-9b48-466e-801d-c4779845c16e,U1162,F2,2024-04-17 01:17:00,S384,click
5ed4639c-bd1a-4d16-9fdb-1a351c0a97e1,U1162,F4,2024-03-16 12:19:00,S947,complete
a881bacd-a91b-455b-89b8-350dc07b7364,U1162,F2,2024-01-11 01:17:00,S975,view
0741d02e-b01e-434c-80b2-2705d8620d46,U1162,F2,2024-03-19 12:31:00,S119,use
bd8588ba-6832-4c4a-8081-738eaf176f1f,U1162,F1,2024-04-20 12:24:00,S554,use
43236b0c-9bef-497d-9150-7805563e92ba,U1162,F1,2024-01-06 07:13:00,S488,view
8909d89a-fe46-4d13-a4f1-93c5ab9457c0,U1162,F4,2024-01-24 21:27:00,S645,click
a4f9859a-e5f6-42bf-a8ae-4a6761807bc2,U1162,F4,2024-01-07 21:19:00,S132,complete
d05d79cb-1f49-493d-8fac-6e6ad088b13d,U1162,F2,2024-03-10 11:59:00,S126,use
21c353c6-0c04-487a-be4d-c015be29cc38,U1162,F5,2024-04-26 19:48:00,S444,use
38a009da-ea6a-4762-9787-deedc9162703,U1162,F1,2024-04-28 08:51:00,S871,click
c6e5462f-bb95-4790-b100-ebef7ea85a0f,U1162,F3,2024-03-16 06:48:00,S128,click
5c5d3781-fd1d-406a-9156-8dbfe87c7275,U1162,F4,2024-02-13 23:53:00,S736,click
addf3bcc-a760-46d0-82b6-ae7be647204b,U1162,F2,2024-02-25 13:50:00,S846,complete
ea4c4b60-40bc-4375-854c-1950cb88f279,U1162,F4,2024-04-28 23:48:00,S158,complete
b7ffd239-89a9-44ef-b85a-044ba811e8e9,U1162,F3,2024-04-13 03:35:00,S497,view
14edc537-2a62-4dc9-8e65-41360a79caa0,U1162,F5,2024-04-02 21:18:00,S979,use
5ba3fc0b-fa2a-48fc-aad5-decd772753f6,U1162,F5,2024-04-30 17:29:00,S534,click
95f9f8f9-4a4f-49b2-aded-82d27b0d534e,U1163,F1,2024-04-02 18:49:00,S631,click
16c89d71-38ca-4005-9cda-291681865e83,U1163,F4,2024-02-03 05:24:00,S578,use
21e9573f-e3b4-4669-8860-5dc2c21f9ebb,U1163,F1,2024-04-05 07:08:00,S115,click
6bead2c1-1d11-408a-a669-59622e46730c,U1163,F1,2024-02-05 21:17:00,S187,use
ebbd832e-fd19-4dd2-a79d-88323d4971b5,U1163,F4,2024-02-01 17:18:00,S445,complete
5fc93c31-02bb-42dc-a883-7afc6839696c,U1163,F1,2024-03-14 12:02:00,S730,view
dc8e09e1-8e32-4168-8697-16349c01a81a,U1163,F5,2024-02-05 11:17:00,S775,complete
3463342e-3853-4eda-ba1d-21298ec6d103,U1163,F4,2024-02-02 20:51:00,S890,use
9198d064-2718-4a39-b36f-937f4c5bc8ec,U1163,F1,2024-03-18 00:07:00,S414,use
50560cfc-ef39-495f-a0e9-2ab5fdbf0e9a,U1163,F5,2024-03-13 21:20:00,S956,complete
bf86c4a3-aaf4-44bd-bb7b-d76c1e466eb3,U1163,F5,2024-02-03 05:28:00,S573,click
4d1dc69c-79e1-4282-80bf-e1882e7d9907,U1163,F1,2024-01-03 14:00:00,S577,complete
155d2c8e-137a-40e2-b962-fec695441812,U1163,F2,2024-01-05 11:30:00,S753,click
1de81849-7f89-4a62-8a40-45067574ab1d,U1163,F3,2024-04-18 17:13:00,S518,use
ec8c9f35-bea6-4e43-8b62-b542e8eca451,U1163,F2,2024-01-08 18:05:00,S383,use
10e99330-960e-4dff-b480-376288d9cf04,U1163,F4,2024-04-24 19:35:00,S421,use
4ddcab3e-388f-4ceb-9f43-2320def9b2c6,U1163,F3,2024-01-09 14:11:00,S364,click
4ae4c0af-681f-44d3-ae96-56e526f0cb36,U1163,F4,2024-04-08 08:16:00,S989,complete
b60d3019-4f88-4b1f-bef3-901abd71b90c,U1163,F2,2024-03-04 04:14:00,S745,use
98daf9ca-0cfa-4c8e-a11d-a5a7c86f3c84,U1163,F2,2024-01-23 04:55:00,S732,use
505730ef-caa8-4ddf-9d5c-ad668d6eaad6,U1163,F2,2024-03-24 01:14:00,S217,click
6d1481a5-6635-4c6b-994b-f1c90dc470c5,U1163,F5,2024-03-24 01:11:00,S800,click
3b420ea6-b107-4d5a-b910-7b5f8ec192c9,U1163,F2,2024-03-05 14:37:00,S424,view
5e20f881-7584-4381-b895-238cb3eb713f,U1163,F1,2024-01-06 17:45:00,S333,click
c7416fd2-4c87-419b-956a-09f23fe4f7ef,U1163,F3,2024-01-08 22:16:00,S363,view
70658c53-4c46-483a-99ef-bb8cde459175,U1163,F4,2024-01-03 21:54:00,S978,complete
cbef76a1-6f06-4eb0-890e-cb3ccef68887,U1163,F2,2024-04-18 11:34:00,S835,view
f1eafe4b-acf5-46f1-9d98-3e1ca4076636,U1163,F1,2024-01-06 19:15:00,S458,complete
5b50e8ee-8bca-4add-b87f-7e817f6896ad,U1164,F5,2024-01-10 16:28:00,S215,complete
09385cef-e1ac-48c7-b8d6-0b957f29d25a,U1164,F4,2024-03-06 02:15:00,S308,click
d7b8da52-0085-4301-9c77-31b1636fb111,U1164,F3,2024-02-11 18:23:00,S949,use
97e21749-dae4-4a5f-bca1-a248ea657565,U1164,F3,2024-04-15 21:26:00,S173,view
368cc702-9fe9-45a0-967a-a888edf757b8,U1164,F3,2024-03-23 13:56:00,S389,complete
7312ee8a-cc04-4985-a3d0-04ac721c51ac,U1164,F4,2024-01-19 00:20:00,S721,use
441eebb8-9c8f-4130-b862-4c59e55a63e5,U1164,F2,2024-04-10 11:21:00,S517,use
b2d78823-0a74-4f44-a473-06ffb0be76ce,U1164,F4,2024-04-24 20:23:00,S581,click
0b348d95-2dc5-43da-ab29-c408702344f5,U1164,F3,2024-04-30 09:39:00,S131,complete
1009eebc-d63a-481e-af92-bd5dc27bdea5,U1164,F1,2024-01-21 11:02:00,S397,complete
d505d870-ad9b-4d72-80c5-e6a410a9d7c3,U1164,F2,2024-04-29 04:58:00,S705,view
530a34b6-0f26-4a4c-b46c-10b1f559b7cc,U1164,F1,2024-01-04 03:38:00,S316,complete
1bf32dc9-3edf-400b-8bc2-6595011693e5,U1164,F4,2024-04-13 10:32:00,S832,view
6e762b90-e982-45e0-8a6a-513bfdaca292,U1165,F4,2024-04-04 16:50:00,S695,complete
1a2ac0af-9a65-4bbd-a131-0cec93625476,U1165,F4,2024-04-01 11:13:00,S487,use
e13cc870-dbc4-4dd2-86d0-84b97a6f817e,U1165,F2,2024-04-16 18:02:00,S772,view
33698601-04ec-4785-a8bf-b80c3a912a13,U1165,F3,2024-04-02 04:24:00,S880,use
1c9c0942-ab21-4c94-b35b-05ffc0181d58,U1165,F1,2024-03-24 02:04:00,S329,complete
2d26ec6a-3629-4834-9c94-ea50dbfdfc01,U1165,F2,2024-03-13 16:36:00,S745,use
7003134d-344d-443a-9d9b-c7989a135b92,U1165,F4,2024-03-11 23:26:00,S651,use
63a3305d-0da7-4ac6-8ff4-00d598b3f414,U1165,F5,2024-04-03 03:54:00,S999,complete
504d9de2-da37-4a3f-95db-8e5044bb9b33,U1165,F3,2024-03-08 01:38:00,S583,complete
500fbbb4-ba74-4299-9fdc-4b9a85694540,U1165,F1,2024-03-25 16:33:00,S551,use
364abcc8-2ecb-43db-a470-f5feab0cb8f1,U1165,F4,2024-02-10 08:12:00,S956,use
16b914bb-135a-40b2-9df3-7c055b4d7211,U1165,F3,2024-03-14 09:58:00,S349,click
23e1adce-4143-4214-83ba-aad97a9dccc3,U1165,F3,2024-02-12 07:51:00,S886,view
f5a0863c-cc44-4423-8867-d5996f27fdcc,U1165,F3,2024-02-16 07:29:00,S422,use
ca38cc59-579a-4b28-8dc7-3f6f917da565,U1165,F5,2024-04-05 03:44:00,S346,use
3e303dca-50ca-42f4-8628-d0c9cffa0cad,U1165,F5,2024-02-26 23:56:00,S519,complete
19f9f04c-ee5d-47c3-a7d2-9841a97f0c43,U1165,F4,2024-02-16 02:22:00,S673,complete
1dc4c7d6-7157-4865-96c2-c8ec7d453c9b,U1165,F5,2024-03-05 02:58:00,S470,complete
00c011a6-bbb4-4b9d-85ba-61783d032e46,U1165,F1,2024-03-24 15:38:00,S335,use
4f357662-b122-490e-afa1-907b619d6e21,U1165,F5,2024-02-27 13:14:00,S683,use
7acd2701-9af2-4466-923d-e7a224845d75,U1165,F3,2024-04-15 04:59:00,S650,complete
41b8e15f-2229-408e-b633-4e4565532022,U1165,F4,2024-02-01 13:43:00,S698,complete
405384f7-df27-4387-bcbc-3bcbb4278375,U1165,F1,2024-03-26 04:38:00,S366,view
e4752cf3-2d7f-4728-8024-8d91227ce435,U1165,F4,2024-04-11 09:21:00,S421,complete
8ea90956-c36f-4216-aeec-d708a629b8d0,U1165,F2,2024-01-16 02:26:00,S531,complete
e186988c-4cb5-4238-95a4-ebe31c1128ff,U1165,F2,2024-03-05 04:36:00,S606,click
79c110a6-10bf-433e-a4e3-e5891d22b301,U1165,F4,2024-03-21 06:57:00,S284,complete
c457ac6f-a027-430b-afdd-9206fb7d52cd,U1165,F1,2024-04-22 14:00:00,S270,view
5685658f-180f-4881-bdbb-913bbd161aca,U1165,F1,2024-01-16 13:16:00,S883,view
77df782a-de92-442c-9366-ee5ffbca6808,U1165,F1,2024-03-11 22:59:00,S581,view
5a92c9f0-918a-4f52-bde2-6e16eaa9752f,U1165,F4,2024-04-05 03:08:00,S990,use
8662f4f1-5fd5-472b-a7f6-c0e5e358dd45,U1165,F3,2024-01-05 13:01:00,S806,view
a0100605-2fb2-462f-ac09-a18773134f88,U1165,F2,2024-01-22 02:08:00,S627,click
e59fc1f4-853a-4d45-b975-553d980148d5,U1165,F5,2024-04-20 16:58:00,S497,view
279e7990-97b4-4e77-8bff-28dee59fee0d,U1166,F2,2024-02-24 11:08:00,S511,complete
d58e40d4-4af9-44c4-bc1b-10eb8762d5f4,U1166,F5,2024-03-30 17:15:00,S829,complete
39545089-3490-44aa-b934-f5fa81874e21,U1166,F2,2024-02-07 03:21:00,S944,use
9c555557-9d99-4c84-b689-9232c782d381,U1166,F5,2024-04-24 10:37:00,S723,complete
b11cd42b-db39-4f71-ad7e-92b5f183e19b,U1166,F4,2024-03-19 03:46:00,S146,complete
18ce4e8d-c200-4306-a2a9-7699534539f5,U1166,F1,2024-01-10 23:58:00,S463,view
73523030-49ea-4980-b90d-8706c30325aa,U1166,F1,2024-02-27 13:40:00,S560,use
936a5e0d-83e9-4dd6-abd0-d62e46da1ab9,U1166,F2,2024-04-04 13:18:00,S875,view
764573d1-67c0-4146-91a9-577855199834,U1166,F4,2024-03-02 22:08:00,S851,complete
2b958d53-5cb2-40a9-a050-9babb532a3ad,U1166,F3,2024-01-24 23:49:00,S703,use
9b0065fe-459d-4e3a-9d5f-6d3953ed4b44,U1166,F2,2024-04-27 16:05:00,S255,click
ff759b36-da1e-44f2-9e18-cc42de4df709,U1166,F4,2024-04-24 00:37:00,S707,view
2544e83e-1a13-416e-82f8-5e979d98b746,U1166,F2,2024-02-17 21:41:00,S564,view
87781df8-257a-4128-8494-60a84b7e0047,U1166,F1,2024-02-18 10:28:00,S280,complete
5e2a25d9-1aee-4a11-a496-95b7f6b450cb,U1166,F5,2024-03-06 23:37:00,S386,view
